lat,lon,alt
19.464,-99.098,2240
19.464,-99.089,2240
19.464,-99.08,2240
19.464,-99.071,2240
19.464,-99.062,2240
19.464,-99.053,2240
19.464,-99.044,2240
19.464,-99.035,2240
19.464,-99.026,2240
19.464,-99.017,2240
19.464,-99.008,2240
19.464,-98.999,2240
19.464,-98.99,2240
19.464,-98.981,2240
19.464,-98.972,2240
19.464,-98.963,2240
19.464,-98.954,2240
19.464,-98.945,2240
19.464,-98.936,2240
19.464,-98.927,2240
19.464,-98.918,2240
19.464,-98.909,2240
19.473,-99.35,2240
19.473,-99.341,2240
19.473,-99.332,2240
19.473,-99.323,2240
19.473,-99.314,2240
19.473,-99.305,2240
19.473,-99.296,2240
19.473,-99.287,2240
19.473,-99.278,2240
19.473,-99.269,2240
19.473,-99.26,2240
19.473,-99.251,2240
19.473,-99.242,2240
19.473,-99.233,2240
19.473,-99.224,2240
19.473,-99.215,2240
19.473,-99.206,2240
19.473,-99.197,2240
19.473,-99.188,2240
19.473,-99.179,2240
19.473,-99.17,2240
19.473,-99.161,2240
19.473,-99.152,2240
19.473,-99.143,2240
19.473,-99.134,2240
19.473,-99.125,2240
19.473,-99.116,2240
19.473,-99.107,2240
19.473,-99.098,2240
19.473,-99.089,2240
19.473,-99.08,2240
19.473,-99.071,2240
19.473,-99.062,2240
19.473,-99.053,2240
19.473,-99.044,2240
19.473,-99.035,2240
19.473,-99.026,2240
19.473,-99.017,2240
19.473,-99.008,2240
19.473,-98.999,2240
19.473,-98.99,2240
19.473,-98.981,2240
19.473,-98.972,2240
19.473,-98.963,2240
19.473,-98.954,2240
19.473,-98.945,2240
19.473,-98.936,2240
19.473,-98.927,2240
19.473,-98.918,2240
19.473,-98.909,2240
19.482,-99.35,2240
19.482,-99.341,2240
19.482,-99.332,2240
19.482,-99.323,2240
19.482,-99.314,2240
19.482,-99.305,2240
19.482,-99.296,2240
19.482,-99.287,2240
19.482,-99.278,2240
19.482,-99.269,2240
19.482,-99.26,2240
19.482,-99.251,2240
19.482,-99.242,2240
19.482,-99.233,2240
19.482,-99.224,2240
19.482,-99.215,2240
19.482,-99.206,2240
19.482,-99.197,2240
19.482,-99.188,2240
19.482,-99.179,2240
19.482,-99.17,2240
19.482,-99.161,2240
19.482,-99.152,2240
19.482,-99.143,2240
19.482,-99.134,2240
19.482,-99.125,2240
19.482,-99.116,2240
19.482,-99.107,2240
19.482,-99.098,2240
19.482,-99.089,2240
19.482,-99.08,2240
19.482,-99.071,2240
19.482,-99.062,2240
19.482,-99.053,2240
19.482,-99.044,2240
19.482,-99.035,2240
19.482,-99.026,2240
19.482,-99.017,2240
19.482,-99.008,2240
19.482,-98.999,2240
19.482,-98.99,2240
19.482,-98.981,2240
19.482,-98.972,2240
19.482,-98.963,2240
19.482,-98.954,2240
19.482,-98.945,2240
19.482,-98.936,2240
19.482,-98.927,2240
19.482,-98.918,2240
19.482,-98.909,2240
19.491,-99.35,2240
19.491,-99.341,2240
19.491,-99.332,2240
19.491,-99.323,2240
19.491,-99.314,2240
19.491,-99.305,2240
19.491,-99.296,2240
19.491,-99.287,2240
19.491,-99.278,2240
19.491,-99.269,2240
19.491,-99.26,2240
19.491,-99.251,2240
19.491,-99.242,2240
19.491,-99.233,2240
19.491,-99.224,2240
19.491,-99.215,2240
19.491,-99.206,2240
19.491,-99.197,2240
19.491,-99.188,2240
19.491,-99.179,2240
19.491,-99.17,2240
19.491,-99.161,2240
19.491,-99.152,2240
19.491,-99.143,2240
19.491,-99.134,2240
19.491,-99.125,2240
19.491,-99.116,2240
19.491,-99.107,2240
19.491,-99.098,2240
19.491,-99.089,2240
19.491,-99.08,2240
19.491,-99.071,2240
19.491,-99.062,2240
19.491,-99.053,2240
19.491,-99.044,2240
19.491,-99.035,2240
19.491,-99.026,2240
19.491,-99.017,2240
19.491,-99.008,2240
19.491,-98.999,2240
19.491,-98.99,2240
19.491,-98.981,2240
19.491,-98.972,2240
19.491,-98.963,2240
19.491,-98.954,2240
19.491,-98.945,2240
19.491,-98.936,2240
19.491,-98.927,2240
19.491,-98.918,2240
19.491,-98.909,2240
19.5,-99.35,2240
19.5,-99.341,2240
19.5,-99.332,2240
19.5,-99.323,2240
19.5,-99.314,2240
19.5,-99.305,2240
19.5,-99.296,2240
19.5,-99.287,2240
19.5,-99.278,2240
19.5,-99.269,2240
19.5,-99.26,2240
19.5,-99.251,2240
19.5,-99.242,2240
19.5,-99.233,2240
19.5,-99.224,2240
19.5,-99.215,2240
19.5,-99.206,2240
19.5,-99.197,2240
19.5,-99.188,2240
19.5,-99.179,2240
19.5,-99.17,2240
19.5,-99.161,2240
19.5,-99.152,2240
19.5,-99.143,2240
19.5,-99.134,2240
19.5,-99.125,2240
19.5,-99.116,2240
19.5,-99.107,2240
19.5,-99.098,2240
19.5,-99.089,2240
19.5,-99.08,2240
19.5,-99.071,2240
19.5,-99.062,2240
19.5,-99.053,2240
19.5,-99.044,2240
19.5,-99.035,2240
19.5,-99.026,2240
19.5,-99.017,2240
19.5,-99.008,2240
19.5,-98.999,2240
19.5,-98.99,2240
19.5,-98.981,2240
19.5,-98.972,2240
19.5,-98.963,2240
19.5,-98.954,2240
19.5,-98.945,2240
19.5,-98.936,2240
19.5,-98.927,2240
19.5,-98.918,2240
19.5,-98.909,2240
19.509,-99.35,2240
19.509,-99.341,2240
19.509,-99.332,2240
19.509,-99.323,2240
19.509,-99.314,2240
19.509,-99.305,2240
19.509,-99.296,2240
19.509,-99.287,2240
19.509,-99.278,2240
19.509,-99.269,2240
19.509,-99.26,2240
19.509,-99.251,2240
19.509,-99.242,2240
19.509,-99.233,2240
19.509,-99.224,2240
19.509,-99.215,2240
19.509,-99.206,2240
19.509,-99.197,2240
19.509,-99.188,2240
19.509,-99.179,2240
19.509,-99.17,2240
19.509,-99.161,2240
19.509,-99.152,2240
19.509,-99.143,2240
19.509,-99.134,2240
19.509,-99.125,2240
19.509,-99.116,2240
19.509,-99.107,2240
19.509,-99.098,2240
19.509,-99.089,2240
19.509,-99.08,2240
19.509,-99.071,2240
19.509,-99.062,2240
19.509,-99.053,2240
19.509,-99.044,2240
19.509,-99.035,2240
19.509,-99.026,2240
19.509,-99.017,2240
19.509,-99.008,2240
19.509,-98.999,2240
19.509,-98.99,2240
19.509,-98.981,2240
19.509,-98.972,2240
19.509,-98.963,2240
19.509,-98.954,2240
19.509,-98.945,2240
19.509,-98.936,2240
19.509,-98.927,2240
19.509,-98.918,2240
19.509,-98.909,2240
19.518,-99.35,2240
19.518,-99.341,2240
19.518,-99.332,2240
19.518,-99.323,2240
19.518,-99.314,2240
19.518,-99.305,2240
19.518,-99.296,2240
19.518,-99.287,2240
19.518,-99.278,2240
19.518,-99.269,2240
19.518,-99.26,2240
19.518,-99.251,2240
19.518,-99.242,2240
19.518,-99.233,2240
19.518,-99.224,2240
19.518,-99.215,2240
19.518,-99.206,2240
19.518,-99.197,2240
19.518,-99.188,2240
19.518,-99.179,2240
19.518,-99.17,2240
19.518,-99.161,2240
19.518,-99.152,2240
19.518,-99.143,2240
19.518,-99.134,2240
19.518,-99.125,2240
19.518,-99.116,2240
19.518,-99.107,2240
19.518,-99.098,2240
19.518,-99.089,2240
19.518,-99.08,2240
19.518,-99.071,2240
19.518,-99.062,2240
19.518,-99.053,2240
19.518,-99.044,2240
19.518,-99.035,2240
19.518,-99.026,2240
19.518,-99.017,2240
19.518,-99.008,2240
19.518,-98.999,2240
19.518,-98.99,2240
19.518,-98.981,2240
19.518,-98.972,2240
19.518,-98.963,2240
19.518,-98.954,2240
19.518,-98.945,2240
19.518,-98.936,2240
19.518,-98.927,2240
19.518,-98.918,2240
19.518,-98.909,2240
19.527,-99.35,2240
19.527,-99.341,2240
19.527,-99.332,2240
19.527,-99.323,2240
19.527,-99.314,2240
19.527,-99.305,2240
19.527,-99.296,2240
19.527,-99.287,2240
19.527,-99.278,2240
19.527,-99.269,2240
19.527,-99.26,2240
19.527,-99.251,2240
19.527,-99.242,2240
19.527,-99.233,2240
19.527,-99.224,2240
19.527,-99.215,2240
19.527,-99.206,2240
19.527,-99.197,2240
19.527,-99.188,2240
19.527,-99.179,2240
19.527,-99.17,2240
19.527,-99.161,2240
19.527,-99.152,2240
19.527,-99.143,2240
19.527,-99.134,2240
19.527,-99.125,2240
19.527,-99.116,2240
19.527,-99.107,2240
19.527,-99.098,2240
19.527,-99.089,2240
19.527,-99.08,2240
19.527,-99.071,2240
19.527,-99.062,2240
19.527,-99.053,2240
19.527,-99.044,2240
19.527,-99.035,2240
19.527,-99.026,2240
19.527,-99.017,2240
19.527,-99.008,2240
19.527,-98.999,2240
19.527,-98.99,2240
19.527,-98.981,2240
19.527,-98.972,2240
19.527,-98.963,2240
19.527,-98.954,2240
19.527,-98.945,2240
19.527,-98.936,2240
19.527,-98.927,2240
19.527,-98.918,2240
19.527,-98.909,2240
19.536,-99.35,2240
19.536,-99.341,2240
19.536,-99.332,2240
19.536,-99.323,2240
19.536,-99.314,2240
19.536,-99.305,2240
19.536,-99.296,2240
19.536,-99.287,2240
19.536,-99.278,2240
19.536,-99.269,2240
19.536,-99.26,2240
19.536,-99.251,2240
19.536,-99.242,2240
19.536,-99.233,2240
19.536,-99.224,2240
19.536,-99.215,2240
19.536,-99.206,2240
19.536,-99.197,2240
19.536,-99.188,2240
19.536,-99.179,2240
19.536,-99.17,2240
19.536,-99.161,2240
19.536,-99.152,2240
19.536,-99.143,2240
19.536,-99.134,2240
19.536,-99.125,2240
19.536,-99.116,2240
19.536,-99.107,2240
19.536,-99.098,2240
19.536,-99.089,2240
19.536,-99.08,2240
19.536,-99.071,2240
19.536,-99.062,2240
19.536,-99.053,2240
19.536,-99.044,2240
19.536,-99.035,2240
19.536,-99.026,2240
19.536,-99.017,2240
19.536,-99.008,2240
19.536,-98.999,2240
19.536,-98.99,2240
19.536,-98.981,2240
19.536,-98.972,2240
19.536,-98.963,2240
19.536,-98.954,2240
19.536,-98.945,2240
19.536,-98.936,2240
19.536,-98.927,2240
19.536,-98.918,2240
19.536,-98.909,2240
19.545,-99.35,2240
19.545,-99.341,2240
19.545,-99.332,2240
19.545,-99.323,2240
19.545,-99.314,2240
19.545,-99.305,2240
19.545,-99.296,2240
19.545,-99.287,2240
19.545,-99.278,2240
19.545,-99.269,2240
19.545,-99.26,2240
19.545,-99.251,2240
19.545,-99.242,2240
19.545,-99.233,2240
19.545,-99.224,2240
19.545,-99.215,2240
19.545,-99.206,2240
19.545,-99.197,2240
19.545,-99.188,2240
19.545,-99.179,2240
19.545,-99.17,2240
19.545,-99.161,2240
19.545,-99.152,2240
19.545,-99.143,2240
19.545,-99.134,2240
19.545,-99.125,2240
19.545,-99.116,2240
19.545,-99.107,2240
19.545,-99.098,2240
19.545,-99.089,2240
19.545,-99.08,2240
19.545,-99.071,2240
19.545,-99.062,2240
19.545,-99.053,2240
19.545,-99.044,2240
19.545,-99.035,2240
19.545,-99.026,2240
19.545,-99.017,2240
19.545,-99.008,2240
19.545,-98.999,2240
19.545,-98.99,2240
19.545,-98.981,2240
19.545,-98.972,2240
19.545,-98.963,2240
19.545,-98.954,2240
19.545,-98.945,2240
19.545,-98.936,2240
19.545,-98.927,2240
19.545,-98.918,2240
19.545,-98.909,2240
19.554,-99.35,2240
19.554,-99.341,2240
19.554,-99.332,2240
19.554,-99.323,2240
19.554,-99.314,2240
19.554,-99.305,2240
19.554,-99.296,2240
19.554,-99.287,2240
19.554,-99.278,2240
19.554,-99.269,2240
19.554,-99.26,2240
19.554,-99.251,2240
19.554,-99.242,2240
19.554,-99.233,2240
19.554,-99.224,2240
19.554,-99.215,2240
19.554,-99.206,2240
19.554,-99.197,2240
19.554,-99.188,2240
19.554,-99.179,2240
19.554,-99.17,2240
19.554,-99.161,2240
19.554,-99.152,2240
19.554,-99.143,2240
19.554,-99.134,2240
19.554,-99.125,2240
19.554,-99.116,2240
19.554,-99.107,2240
19.554,-99.098,2240
19.554,-99.089,2240
19.554,-99.08,2240
19.554,-99.071,2240
19.554,-99.062,2240
19.554,-99.053,2240
19.554,-99.044,2240
19.554,-99.035,2240
19.554,-99.026,2240
19.554,-99.017,2240
19.554,-99.008,2240
19.554,-98.999,2240
19.554,-98.99,2240
19.554,-98.981,2240
19.554,-98.972,2240
19.554,-98.963,2240
19.554,-98.954,2240
19.554,-98.945,2240
19.554,-98.936,2240
19.554,-98.927,2240
19.554,-98.918,2240
19.554,-98.909,2240
19.563,-99.35,2240
19.563,-99.341,2240
19.563,-99.332,2240
19.563,-99.323,2240
19.563,-99.314,2240
19.563,-99.305,2240
19.563,-99.296,2240
19.563,-99.287,2240
19.563,-99.278,2240
19.563,-99.269,2240
19.563,-99.26,2240
19.563,-99.251,2240
19.563,-99.242,2240
19.563,-99.233,2240
19.563,-99.224,2240
19.563,-99.215,2240
19.563,-99.206,2240
19.563,-99.197,2240
19.563,-99.188,2240
19.563,-99.179,2240
19.563,-99.17,2240
19.563,-99.161,2240
19.563,-99.152,2240
19.563,-99.143,2240
19.563,-99.134,2240
19.563,-99.125,2240
19.563,-99.116,2240
19.563,-99.107,2240
19.563,-99.098,2240
19.563,-99.089,2240
19.563,-99.08,2240
19.563,-99.071,2240
19.563,-99.062,2240
19.563,-99.053,2240
19.563,-99.044,2240
19.563,-99.035,2240
19.563,-99.026,2240
19.563,-99.017,2240
19.563,-99.008,2240
19.563,-98.999,2240
19.563,-98.99,2240
19.563,-98.981,2240
19.563,-98.972,2240
19.563,-98.963,2240
19.563,-98.954,2240
19.563,-98.945,2240
19.563,-98.936,2240
19.563,-98.927,2240
19.563,-98.918,2240
19.563,-98.909,2240
19.572,-99.35,2240
19.572,-99.341,2240
19.572,-99.332,2240
19.572,-99.323,2240
19.572,-99.314,2240
19.572,-99.305,2240
19.572,-99.296,2240
19.572,-99.287,2240
19.572,-99.278,2240
19.572,-99.269,2240
19.572,-99.26,2240
19.572,-99.251,2240
19.572,-99.242,2240
19.572,-99.233,2240
19.572,-99.224,2240
19.572,-99.215,2240
19.572,-99.206,2240
19.572,-99.197,2240
19.572,-99.188,2240
19.572,-99.179,2240
19.572,-99.17,2240
19.572,-99.161,2240
19.572,-99.152,2240
19.572,-99.143,2240
19.572,-99.134,2240
19.572,-99.125,2240
19.572,-99.116,2240
19.572,-99.107,2240
19.572,-99.098,2240
19.572,-99.089,2240
19.572,-99.08,2240
19.572,-99.071,2240
19.572,-99.062,2240
19.572,-99.053,2240
19.572,-99.044,2240
19.572,-99.035,2240
19.572,-99.026,2240
19.572,-99.017,2240
19.572,-99.008,2240
19.572,-98.999,2240
19.572,-98.99,2240
19.572,-98.981,2240
19.572,-98.972,2240
19.572,-98.963,2240
19.572,-98.954,2240
19.572,-98.945,2240
19.572,-98.936,2240
19.572,-98.927,2240
19.572,-98.918,2240
19.572,-98.909,2240
19.581,-99.35,2240
19.581,-99.341,2240
19.581,-99.332,2240
19.581,-99.323,2240
19.581,-99.314,2240
19.581,-99.305,2240
19.581,-99.296,2240
19.581,-99.287,2240
19.581,-99.278,2240
19.581,-99.269,2240
19.581,-99.26,2240
19.581,-99.251,2240
19.581,-99.242,2240
19.581,-99.233,2240
19.581,-99.224,2240
19.581,-99.215,2240
19.581,-99.206,2240
19.581,-99.197,2240
19.581,-99.188,2240
19.581,-99.179,2240
19.581,-99.17,2240
19.581,-99.161,2240
19.581,-99.152,2240
19.581,-99.143,2240
19.581,-99.134,2240
19.581,-99.125,2240
19.581,-99.116,2240
19.581,-99.107,2240
19.581,-99.098,2240
19.581,-99.089,2240
19.581,-99.08,2240
19.581,-99.071,2240
19.581,-99.062,2240
19.581,-99.053,2240
19.581,-99.044,2240
19.581,-99.035,2240
19.581,-99.026,2240
19.581,-99.017,2240
19.581,-99.008,2240
19.581,-98.999,2240
19.581,-98.99,2240
19.581,-98.981,2240
19.581,-98.972,2240
19.581,-98.963,2240
19.581,-98.954,2240
19.581,-98.945,2240
19.581,-98.936,2240
19.581,-98.927,2240
19.581,-98.918,2240
19.581,-98.909,2240
19.59,-99.35,2240
19.59,-99.341,2240
19.59,-99.332,2240
19.59,-99.323,2240
19.59,-99.314,2240
19.59,-99.305,2240
19.59,-99.296,2240
19.59,-99.287,2240
19.59,-99.278,2240
19.59,-99.269,2240
19.59,-99.26,2240
19.59,-99.251,2240
19.59,-99.242,2240
19.59,-99.233,2240
19.59,-99.224,2240
19.59,-99.215,2240
19.59,-99.206,2240
19.59,-99.197,2240
19.59,-99.188,2240
19.59,-99.179,2240
19.59,-99.17,2240
19.59,-99.161,2240
19.59,-99.152,2240
19.59,-99.143,2240
19.59,-99.134,2240
19.59,-99.125,2240
19.59,-99.116,2240
19.59,-99.107,2240
19.59,-99.098,2240
19.59,-99.089,2240
19.59,-99.08,2240
19.59,-99.071,2240
19.59,-99.062,2240
19.59,-99.053,2240
19.59,-99.044,2240
19.59,-99.035,2240
19.59,-99.026,2240
19.59,-99.017,2240
19.59,-99.008,2240
19.59,-98.999,2240
19.59,-98.99,2240
19.59,-98.981,2240
19.59,-98.972,2240
19.59,-98.963,2240
19.59,-98.954,2240
19.59,-98.945,2240
19.59,-98.936,2240
19.59,-98.927,2240
19.59,-98.918,2240
19.59,-98.909,2240
19.599,-99.35,2240
19.599,-99.341,2240
19.599,-99.332,2240
19.599,-99.323,2240
19.599,-99.314,2240
19.599,-99.305,2240
19.599,-99.296,2240
19.599,-99.287,2240
19.599,-99.278,2240
19.599,-99.269,2240
19.599,-99.26,2240
19.599,-99.251,2240
19.599,-99.242,2240
19.599,-99.233,2240
19.599,-99.224,2240
19.599,-99.215,2240
19.599,-99.206,2240
19.599,-99.197,2240
19.599,-99.188,2240
19.599,-99.179,2240
19.599,-99.17,2240
19.599,-99.161,2240
19.599,-99.152,2240
19.599,-99.143,2240
19.599,-99.134,2240
19.599,-99.125,2240
19.599,-99.116,2240
19.599,-99.107,2240
19.599,-99.098,2240
19.599,-99.089,2240
19.599,-99.08,2240
19.599,-99.071,2240
19.599,-99.062,2240
19.599,-99.053,2240
19.599,-99.044,2240
19.599,-99.035,2240
19.599,-99.026,2240
19.599,-99.017,2240
19.599,-99.008,2240
19.599,-98.999,2240
19.599,-98.99,2240
19.599,-98.981,2240
19.599,-98.972,2240
19.599,-98.963,2240
19.599,-98.954,2240
19.599,-98.945,2240
19.599,-98.936,2240
19.599,-98.927,2240
19.599,-98.918,2240
19.599,-98.909,2240
